;Produced by Yue Chen, @LANL, on Oct 23, 2023
;======> All Rights Reserved; Please do not redistribute without author"permission <=====       
;
;Data used as inputs for forecasting models: Low L boudary of >2MeV electrons determined by low Earth orbit satellite POES-15 P6 between 20130220 and 20180630
;Columns: S/N, Time (in days, counted from 20130220 00:00:00), L-bound value
;P6 threshold value = 3.00

;format (I5, 3x, f10.4, f10.2)

  S/N         Time    Lbound
 8617    1795.1875       NaN
 8618    1795.3958       NaN
 8619    1795.6042       NaN
 8620    1795.8125       NaN
 8621    1796.0208       NaN
 8622    1796.2292       NaN
 8623    1796.4375       NaN
 8624    1796.6458       NaN
 8625    1796.8542       NaN
 8626    1797.0625       NaN
 8627    1797.2708       NaN
 8628    1797.4792       NaN
 8629    1797.6875       NaN
 8630    1797.8958       NaN
 8631    1798.1042       NaN
 8632    1798.3125       NaN
 8633    1798.5208       NaN
 8634    1798.7292       NaN
 8635    1798.9375       NaN
 8636    1799.1458       NaN
 8637    1799.3542       NaN
 8638    1799.5625       NaN
 8639    1799.7708       NaN
 8640    1799.9792       NaN
 8641    1800.1875       NaN
 8642    1800.3958       NaN
 8643    1800.6042       NaN
 8644    1800.8125       NaN
 8645    1801.0208       NaN
 8646    1801.2292       NaN
 8647    1801.4375       NaN
 8648    1801.6458       NaN
 8649    1801.8542       NaN
 8650    1802.0625       NaN
 8651    1802.2708       NaN
 8652    1802.4792       NaN
 8653    1802.6875       NaN
 8654    1802.8958       NaN
 8655    1803.1042       NaN
 8656    1803.3125       NaN
 8657    1803.5208       NaN
 8658    1803.7292       NaN
 8659    1803.9375       NaN
 8660    1804.1458       NaN
 8661    1804.3542       NaN
 8662    1804.5625       NaN
 8663    1804.7708       NaN
 8664    1804.9792       NaN
 8665    1805.1875       NaN
 8666    1805.3958       NaN
 8667    1805.6042       NaN
 8668    1805.8125       NaN
 8669    1806.0208       NaN
 8670    1806.2292       NaN
 8671    1806.4375       NaN
 8672    1806.6458       NaN
 8673    1806.8542       NaN
 8674    1807.0625       NaN
 8675    1807.2708       NaN
 8676    1807.4792       NaN
 8677    1807.6875       NaN
 8678    1807.8958       NaN
 8679    1808.1042       NaN
 8680    1808.3125       NaN
 8681    1808.5208       NaN
 8682    1808.7292       NaN
 8683    1808.9375       NaN
 8684    1809.1458       NaN
 8685    1809.3542       NaN
 8686    1809.5625       NaN
 8687    1809.7708       NaN
 8688    1809.9792       NaN
 8689    1810.1875       NaN
 8690    1810.3958       NaN
 8691    1810.6042       NaN
 8692    1810.8125       NaN
 8693    1811.0208       NaN
 8694    1811.2292       NaN
 8695    1811.4375       NaN
 8696    1811.6458       NaN
 8697    1811.8542       NaN
 8698    1812.0625       NaN
 8699    1812.2708       NaN
 8700    1812.4792       NaN
 8701    1812.6875       NaN
 8702    1812.8958       NaN
 8703    1813.1042       NaN
 8704    1813.3125       NaN
 8705    1813.5208       NaN
 8706    1813.7292       NaN
 8707    1813.9375       NaN
 8708    1814.1458       NaN
 8709    1814.3542       NaN
 8710    1814.5625       NaN
 8711    1814.7708       NaN
 8712    1814.9792       NaN
 8713    1815.1875       NaN
 8714    1815.3958       NaN
 8715    1815.6042       NaN
 8716    1815.8125       NaN
 8717    1816.0208       NaN
 8718    1816.2292       NaN
 8719    1816.4375       NaN
 8720    1816.6458       NaN
 8721    1816.8542       NaN
 8722    1817.0625       NaN
 8723    1817.2708       NaN
 8724    1817.4792       NaN
 8725    1817.6875       NaN
 8726    1817.8958       NaN
 8727    1818.1042       NaN
 8728    1818.3125       NaN
 8729    1818.5208       NaN
 8730    1818.7292       NaN
 8731    1818.9375       NaN
 8732    1819.1458       NaN
 8733    1819.3542       NaN
 8734    1819.5625       NaN
 8735    1819.7708       NaN
 8736    1819.9792       NaN
 8737    1820.1875       NaN
 8738    1820.3958       NaN
 8739    1820.6042       NaN
 8740    1820.8125       NaN
 8741    1821.0208       NaN
 8742    1821.2292       NaN
 8743    1821.4375       NaN
 8744    1821.6458       NaN
 8745    1821.8542       NaN
 8746    1822.0625       NaN
 8747    1822.2708       NaN
 8748    1822.4792       NaN
 8749    1822.6875       NaN
 8750    1822.8958       NaN
 8751    1823.1042       NaN
 8752    1823.3125       NaN
 8753    1823.5208       NaN
 8754    1823.7292       NaN
 8755    1823.9375       NaN
 8756    1824.1458       NaN
 8757    1824.3542       NaN
 8758    1824.5625       NaN
 8759    1824.7708      4.00
 8760    1824.9792      4.00
 8761    1825.1875      4.00
 8762    1825.3958      4.00
 8763    1825.6042      4.00
 8764    1825.8125      4.00
 8765    1826.0208      4.00
 8766    1826.2292      4.00
 8767    1826.4375      4.00
 8768    1826.6458      4.00
 8769    1826.8542      4.00
 8770    1827.0625      4.00
 8771    1827.2708      3.90
 8772    1827.4792      4.00
 8773    1827.6875      4.00
 8774    1827.8958      4.00
 8775    1828.1042      3.90
 8776    1828.3125      3.90
 8777    1828.5208      4.00
 8778    1828.7292      3.90
 8779    1828.9375      3.90
 8780    1829.1458      3.90
 8781    1829.3542      3.90
 8782    1829.5625      3.90
 8783    1829.7708      3.90
 8784    1829.9792      3.90
 8785    1830.1875      3.90
 8786    1830.3958      3.90
 8787    1830.6042      3.90
 8788    1830.8125      3.90
 8789    1831.0208      3.90
 8790    1831.2292      3.90
 8791    1831.4375      3.90
 8792    1831.6458      3.90
 8793    1831.8542      3.90
 8794    1832.0625      3.90
 8795    1832.2708      3.90
 8796    1832.4792      3.90
 8797    1832.6875      3.90
 8798    1832.8958      3.90
 8799    1833.1042      3.90
 8800    1833.3125      3.90
 8801    1833.5208      3.80
 8802    1833.7292      3.80
 8803    1833.9375      3.80
 8804    1834.1458      3.80
 8805    1834.3542       NaN
 8806    1834.5625      3.80
 8807    1834.7708      3.80
 8808    1834.9792      3.80
 8809    1835.1875      3.80
 8810    1835.3958      3.70
 8811    1835.6042      3.70
 8812    1835.8125      3.70
 8813    1836.0208      3.70
 8814    1836.2292      3.70
 8815    1836.4375      3.80
 8816    1836.6458      3.80
 8817    1836.8542      3.80
 8818    1837.0625      3.80
 8819    1837.2708      3.80
 8820    1837.4792      3.80
 8821    1837.6875      3.80
 8822    1837.8958      3.80
 8823    1838.1042      3.80
 8824    1838.3125      3.80
 8825    1838.5208       NaN
 8826    1838.7292      3.80
 8827    1838.9375      3.80
 8828    1839.1458      3.80
 8829    1839.3542      3.80
 8830    1839.5625      3.80
 8831    1839.7708      3.80
 8832    1839.9792      3.80
 8833    1840.1875      3.70
 8834    1840.3958      3.80
 8835    1840.6042      3.80
 8836    1840.8125      3.70
 8837    1841.0208      3.70
 8838    1841.2292      3.70
 8839    1841.4375      3.70
 8840    1841.6458      3.70
 8841    1841.8542      3.70
 8842    1842.0625      3.70
 8843    1842.2708      3.70
 8844    1842.4792      3.70
 8845    1842.6875      3.70
 8846    1842.8958      3.70
 8847    1843.1042      3.70
 8848    1843.3125       NaN
 8849    1843.5208       NaN
 8850    1843.7292      3.70
 8851    1843.9375       NaN
 8852    1844.1458      3.60
 8853    1844.3542       NaN
 8854    1844.5625       NaN
 8855    1844.7708       NaN
 8856    1844.9792       NaN
 8857    1845.1875       NaN
 8858    1845.3958       NaN
 8859    1845.6042       NaN
 8860    1845.8125       NaN
 8861    1846.0208       NaN
 8862    1846.2292       NaN
 8863    1846.4375       NaN
 8864    1846.6458       NaN
 8865    1846.8542       NaN
 8866    1847.0625       NaN
 8867    1847.2708       NaN
 8868    1847.4792       NaN
 8869    1847.6875       NaN
 8870    1847.8958       NaN
 8871    1848.1042       NaN
 8872    1848.3125       NaN
 8873    1848.5208       NaN
 8874    1848.7292       NaN
 8875    1848.9375       NaN
 8876    1849.1458       NaN
 8877    1849.3542       NaN
 8878    1849.5625       NaN
 8879    1849.7708       NaN
 8880    1849.9792       NaN
 8881    1850.1875       NaN
 8882    1850.3958       NaN
 8883    1850.6042      4.10
 8884    1850.8125      3.80
 8885    1851.0208      3.80
 8886    1851.2292      3.80
 8887    1851.4375      3.80
 8888    1851.6458      3.80
 8889    1851.8542      3.80
 8890    1852.0625      3.80
 8891    1852.2708      3.70
 8892    1852.4792      3.70
 8893    1852.6875      3.70
 8894    1852.8958      3.70
 8895    1853.1042      3.60
 8896    1853.3125      3.60
 8897    1853.5208      3.60
 8898    1853.7292      3.60
 8899    1853.9375      3.60
 8900    1854.1458      3.50
 8901    1854.3542      3.50
 8902    1854.5625      3.50
 8903    1854.7708      3.50
 8904    1854.9792      3.50
 8905    1855.1875      3.50
 8906    1855.3958      3.50
 8907    1855.6042      3.50
 8908    1855.8125      3.50
 8909    1856.0208      3.50
 8910    1856.2292      3.50
 8911    1856.4375      3.50
 8912    1856.6458      3.50
 8913    1856.8542      3.50
 8914    1857.0625      3.50
 8915    1857.2708      3.50
 8916    1857.4792      3.50
 8917    1857.6875      3.50
 8918    1857.8958      3.50
 8919    1858.1042      3.50
 8920    1858.3125      3.50
 8921    1858.5208      3.50
 8922    1858.7292      3.50
 8923    1858.9375      3.50
 8924    1859.1458      3.50
 8925    1859.3542      3.50
 8926    1859.5625      3.50
 8927    1859.7708      3.50
 8928    1859.9792      3.50
 8929    1860.1875      3.50
 8930    1860.3958      3.50
 8931    1860.6042      3.50
 8932    1860.8125      3.50
 8933    1861.0208      3.50
 8934    1861.2292      3.50
 8935    1861.4375      3.50
 8936    1861.6458      3.50
 8937    1861.8542      3.50
 8938    1862.0625      3.50
 8939    1862.2708      3.50
 8940    1862.4792      3.50
 8941    1862.6875      3.50
 8942    1862.8958      3.50
 8943    1863.1042      3.50
 8944    1863.3125      3.50
 8945    1863.5208      3.50
 8946    1863.7292      3.50
 8947    1863.9375      3.60
 8948    1864.1458      3.60
 8949    1864.3542      3.60
 8950    1864.5625      3.60
 8951    1864.7708      3.60
 8952    1864.9792      3.60
 8953    1865.1875      3.50
 8954    1865.3958      3.50
 8955    1865.6042      3.60
 8956    1865.8125      3.50
 8957    1866.0208      3.50
 8958    1866.2292      3.50
 8959    1866.4375      3.50
 8960    1866.6458      3.50
 8961    1866.8542      3.50
 8962    1867.0625      3.50
 8963    1867.2708      3.50
 8964    1867.4792      3.50
 8965    1867.6875      3.50
 8966    1867.8958      3.50
 8967    1868.1042      3.40
 8968    1868.3125      3.40
 8969    1868.5208      3.40
 8970    1868.7292      3.40
 8971    1868.9375      3.40
 8972    1869.1458      3.40
 8973    1869.3542      3.40
 8974    1869.5625      3.50
 8975    1869.7708      3.40
 8976    1869.9792      3.40
 8977    1870.1875      3.40
 8978    1870.3958      3.40
 8979    1870.6042      3.40
 8980    1870.8125      3.40
 8981    1871.0208      3.40
 8982    1871.2292      3.40
 8983    1871.4375      3.50
 8984    1871.6458      3.50
 8985    1871.8542      3.40
 8986    1872.0625      3.50
 8987    1872.2708      3.50
 8988    1872.4792      3.50
 8989    1872.6875      3.50
 8990    1872.8958      3.50
 8991    1873.1042      3.40
 8992    1873.3125      3.40
 8993    1873.5208      3.40
 8994    1873.7292      3.40
 8995    1873.9375      3.40
 8996    1874.1458      3.40
 8997    1874.3542      3.40
 8998    1874.5625      3.40
 8999    1874.7708      3.40
 9000    1874.9792      3.40
 9001    1875.1875       NaN
 9002    1875.3958       NaN
 9003    1875.6042       NaN
 9004    1875.8125       NaN
 9005    1876.0208       NaN
 9006    1876.2292       NaN
 9007    1876.4375      3.40
 9008    1876.6458      3.40
 9009    1876.8542      3.40
 9010    1877.0625      3.40
 9011    1877.2708      3.40
 9012    1877.4792      3.40
 9013    1877.6875      3.40
 9014    1877.8958      3.40
 9015    1878.1042      3.40
 9016    1878.3125      3.40
 9017    1878.5208      3.40
 9018    1878.7292      3.40
 9019    1878.9375      3.40
 9020    1879.1458      3.40
 9021    1879.3542      3.40
 9022    1879.5625      3.40
 9023    1879.7708      3.40
 9024    1879.9792      3.40
 9025    1880.1875      3.40
 9026    1880.3958      3.40
 9027    1880.6042      3.40
 9028    1880.8125      3.40
 9029    1881.0208      3.40
 9030    1881.2292      3.40
 9031    1881.4375      3.50
 9032    1881.6458      3.50
 9033    1881.8542      3.50
 9034    1882.0625      3.50
 9035    1882.2708      3.40
 9036    1882.4792      3.40
 9037    1882.6875      3.40
 9038    1882.8958      3.40
 9039    1883.1042      3.40
 9040    1883.3125      3.40
 9041    1883.5208      3.50
 9042    1883.7292      3.50
 9043    1883.9375      3.50
 9044    1884.1458      3.50
 9045    1884.3542      3.60
 9046    1884.5625      3.60
 9047    1884.7708      3.50
 9048    1884.9792      3.60
 9049    1885.1875      3.50
 9050    1885.3958      3.50
 9051    1885.6042      3.40
 9052    1885.8125      3.40
 9053    1886.0208      3.30
 9054    1886.2292      3.20
 9055    1886.4375      3.10
 9056    1886.6458      3.10
 9057    1886.8542      3.10
 9058    1887.0625      3.10
 9059    1887.2708      3.10
 9060    1887.4792      3.10
 9061    1887.6875      3.10
 9062    1887.8958      3.10
 9063    1888.1042      3.10
 9064    1888.3125      3.10
 9065    1888.5208      3.20
 9066    1888.7292      3.20
 9067    1888.9375      3.10
 9068    1889.1458      3.20
 9069    1889.3542      3.20
 9070    1889.5625      3.20
 9071    1889.7708      3.20
 9072    1889.9792      3.20
 9073    1890.1875      3.20
 9074    1890.3958      3.20
 9075    1890.6042      3.20
 9076    1890.8125      3.20
 9077    1891.0208      3.20
 9078    1891.2292      3.20
 9079    1891.4375      3.20
 9080    1891.6458      3.20
 9081    1891.8542      3.20
 9082    1892.0625      3.20
 9083    1892.2708      3.20
 9084    1892.4792      3.20
 9085    1892.6875      3.20
 9086    1892.8958      3.20
 9087    1893.1042      3.20
 9088    1893.3125      3.30
 9089    1893.5208      3.30
 9090    1893.7292      3.30
 9091    1893.9375      3.30
 9092    1894.1458      3.30
 9093    1894.3542      3.30
 9094    1894.5625      3.30
 9095    1894.7708      3.30
 9096    1894.9792      3.30
 9097    1895.1875      3.30
 9098    1895.3958      3.30
 9099    1895.6042      3.30
 9100    1895.8125      3.30
 9101    1896.0208      3.30
 9102    1896.2292      3.30
 9103    1896.4375      3.30
 9104    1896.6458      3.20
 9105    1896.8542      3.20
 9106    1897.0625      3.30
 9107    1897.2708      3.30
 9108    1897.4792      3.30
 9109    1897.6875      3.30
 9110    1897.8958      3.30
 9111    1898.1042      3.30
 9112    1898.3125      3.30
 9113    1898.5208      3.30
 9114    1898.7292      3.30
 9115    1898.9375      3.30
 9116    1899.1458      3.20
 9117    1899.3542      3.20
 9118    1899.5625      3.20
 9119    1899.7708      3.20
 9120    1899.9792      3.20
 9121    1900.1875      3.20
 9122    1900.3958      3.20
 9123    1900.6042      3.20
 9124    1900.8125      3.20
 9125    1901.0208      3.20
 9126    1901.2292      3.20
 9127    1901.4375      3.20
 9128    1901.6458      3.20
 9129    1901.8542      3.10
 9130    1902.0625      3.10
 9131    1902.2708      3.20
