;Produced by Yue Chen, @LANL, on Oct 24, 2023
;======> All Rights Reserved; Please do not redistribute without author"permission <=====       
;
;Data used as inputs for forecasting models: Low L boudary of >2MeV electrons determined by low Earth orbit satellite POES-15 P6 between 20130220 and 20180630
;Columns: S/N, Time (in days, counted from 20130220 00:00:00), L-bound value
;P6 threshold value = 3.00

;format (I5, 3x, f10.4, f10.2)

  S/N         Time    Lbound
 4442     555.1875      3.60
 4443     555.3125      3.60
 4444     555.4375      3.60
 4445     555.5625      3.60
 4446     555.6875      3.60
 4447     555.8125      3.60
 4448     555.9375      3.60
 4449     556.0625      3.50
 4450     556.1875      3.50
 4451     556.3125      3.50
 4452     556.4375      3.50
 4453     556.5625      3.50
 4454     556.6875      3.50
 4455     556.8125      3.60
 4456     556.9375      3.50
 4457     557.0625      3.50
 4458     557.1875      3.50
 4459     557.3125      3.50
 4460     557.4375      3.50
 4461     557.5625      3.50
 4462     557.6875      3.50
 4463     557.8125      3.50
 4464     557.9375      3.50
 4465     558.0625      3.50
 4466     558.1875      3.50
 4467     558.3125      3.50
 4468     558.4375      3.50
 4469     558.5625      3.50
 4470     558.6875      3.50
 4471     558.8125      3.50
 4472     558.9375      3.50
 4473     559.0625      3.50
 4474     559.1875      3.50
 4475     559.3125      3.50
 4476     559.4375      3.50
 4477     559.5625      3.50
 4478     559.6875      3.50
 4479     559.8125      3.50
 4480     559.9375      3.60
 4481     560.0625      3.50
 4482     560.1875      3.50
 4483     560.3125      3.50
 4484     560.4375      3.50
 4485     560.5625      3.50
 4486     560.6875      3.50
 4487     560.8125      3.50
 4488     560.9375      3.50
 4489     561.0625      3.50
 4490     561.1875      3.50
 4491     561.3125      3.50
 4492     561.4375      3.50
 4493     561.5625      3.50
 4494     561.6875      3.50
 4495     561.8125      3.50
 4496     561.9375      3.50
 4497     562.0625      3.50
 4498     562.1875      3.50
 4499     562.3125      3.50
 4500     562.4375      3.50
 4501     562.5625      3.50
 4502     562.6875      3.60
 4503     562.8125      3.60
 4504     562.9375      3.60
 4505     563.0625      3.60
 4506     563.1875      3.60
 4507     563.3125      3.60
 4508     563.4375      3.60
 4509     563.5625      3.60
 4510     563.6875      3.50
 4511     563.8125      3.60
 4512     563.9375      3.60
 4513     564.0625      3.50
 4514     564.1875      3.50
 4515     564.3125      3.50
 4516     564.4375      3.50
 4517     564.5625      3.50
 4518     564.6875      3.50
 4519     564.8125      3.50
 4520     564.9375      3.50
 4521     565.0625      3.50
 4522     565.1875      3.50
 4523     565.3125      3.60
 4524     565.4375      3.60
 4525     565.5625      3.60
 4526     565.6875      3.60
 4527     565.8125      3.60
 4528     565.9375      3.60
 4529     566.0625      3.50
 4530     566.1875      3.50
 4531     566.3125      3.50
 4532     566.4375      3.50
 4533     566.5625      3.50
 4534     566.6875      3.50
 4535     566.8125      3.50
 4536     566.9375      3.50
 4537     567.0625      3.50
 4538     567.1875      3.50
 4539     567.3125      3.50
 4540     567.4375      3.50
 4541     567.5625      3.50
 4542     567.6875      3.50
 4543     567.8125      3.50
 4544     567.9375      3.60
 4545     568.0625      3.50
 4546     568.1875      3.50
 4547     568.3125      3.50
 4548     568.4375      3.50
 4549     568.5625      3.50
 4550     568.6875      3.50
